ad_distance,abs_error
8.25966655207282,32.31969122607858
8.259026218871673,26.863171102117512
8.258709488954933,17.238227941572617
8.258395050515198,13.381949649980495
8.258082903810447,11.383308517464158
8.257773049102457,7.904845347694604
8.257465486651089,8.584865475040878
8.256857239531696,12.249227730999621
8.256258164482611,12.249227730999621
8.255376753896131,18.47770966797099
8.254515991561641,19.306007499120945
9.63421959651994,4.2939197552653425
9.020940368952404,6.823567808097238
8.454576419662484,7.823567808097238
8.454576419662484,1.969443296212667
8.45218697096295,63.48833089920437
8.4227621992846,45.539030809385764
8.376666800522496,27.813565267421517
8.315014723467876,20.9052636596235
8.344083287196252,23.402253709616865
8.401918709862944,1.5977462903831423
6.086938183572623,55.65068998206429
6.084979052011619,48.30493396921403
6.083803270248943,51.001586945946585
6.083411292494443,48.571476334383725
6.108447160284679,43.04868958682128
6.182946545055421,43.09888645445013
6.083434511652164,31.370123744615043
6.083428491833616,29.17992417029585
6.0834187975774165,17.39113688626977
6.0834122305076805,32.67692132668639
6.0834384992346395,42.27021714923026
6.083493850350668,43.21751902197775
6.083688982246915,44.96564841877971
6.083996677351747,45.07217471411401
5.984770543132971,36.55732548033918
5.984131580527544,25.14485243948654
5.983871245931937,17.748168134064578
5.983631367752213,18.835202282006954
5.9970093758513485,16.768007112050803
6.059033657758191,17.50839433580149
5.985672582676046,31.50485295992705
5.985483073446687,23.023285611389255
5.985106420938649,22.764251898063847
5.984732923526691,21.940050312542176
5.982558228820732,25.736547896719763
5.981513522027147,25.830164081697866
5.979509464058792,25.370261123495716
5.9776193082939075,23.87346749879358
6.260865880979789,3.8332875784207587
6.261619944878501,3.9452372006371803
6.26291464714359,5.221458193884928
6.264970389043888,5.279687264193157
6.308666637016521,19.529644041874548
6.399934609907359,19.455754570260083
6.280795274329153,15.242645121841328
6.2807909580837045,23.046619282762443
6.280784597296346,24.01634383294109
6.280781265454235,30.85628830787566
6.2807846577650235,30.17410970043717
6.280793393123723,28.62656058646239
6.2807975487223,31.397230327379127
6.28084836183398,31.6191625926593
6.280935811847007,32.08570334366489
9.855268343536292,15.435878861340392
9.855529597343125,37.12872848393508
9.855841691537156,48.33139082776683
9.856708280704762,54.30819314063424
9.857503692048017,53.68017894638844
9.858992216694993,55.08903106939708
9.850438982548019,3.3856561145544823
9.81086516179327,8.708724895125432
9.842484840753315,52.586151755400714
9.848823618627419,53.10970648382118
9.870525035140906,50.78502144076528
9.938951477809962,55.86973059070393
9.852769267017838,21.923083648402017
